key,model,horizon,origin,target,n_train,actual,predicted,error
meta,ses,2,2023-08,2023-10,7,-1.540445040947149,-1.1161272077979134,-0.42431783314923566
meta,holt_damped,2,2023-08,2023-10,7,-1.540445040947149,-1.0550528802580252,-0.48539216068912383
meta,loglinear,2,2023-08,2023-10,7,-1.540445040947149,-0.7305850435905588,-0.8098599973565903
meta,ar1,2,2023-08,2023-10,7,-1.540445040947149,-1.3647321604234341,-0.17571288052371492
meta,naive,2,2023-09,2023-11,8,-1.4508328822574619,-1.1411719030869056,-0.30966097917055624
meta,mean,2,2023-09,2023-11,8,-1.4508328822574619,-1.4140670481278899,-0.03676583412957202
meta,drift,2,2023-09,2023-11,8,-1.4508328822574619,-0.9097491889903881,-0.5410836932670737
meta,ses,2,2023-09,2023-11,8,-1.4508328822574619,-1.139919668322456,-0.3109132139350059
meta,holt_damped,2,2023-09,2023-11,8,-1.4508328822574619,-1.1018437158699126,-0.3489891663875493
meta,loglinear,2,2023-09,2023-11,8,-1.4508328822574619,-0.7342978883702149,-0.716534993887247
meta,ar1,2,2023-09,2023-11,8,-1.4508328822574619,-1.3396483793626264,-0.1111845028948355
meta,naive,2,2023-10,2023-12,9,-1.7866961672715083,-1.540445040947149,-0.2462511263243592
meta,mean,2,2023-10,2023-12,9,-1.7866961672715083,-1.4281090473300297,-0.3585871199414785
meta,drift,2,2023-10,2023-12,9,-1.7866961672715083,-1.4234633257191875,-0.3632328415523207
meta,ses,2,2023-10,2023-12,9,-1.7866961672715083,-1.5204187723159144,-0.2662773949555939
meta,holt_damped,2,2023-10,2023-12,9,-1.7866961672715083,-1.5089353097820482,-0.2777608574894601
meta,loglinear,2,2023-10,2023-12,9,-1.7866961672715083,-0.9395198669018506,-0.8471763003696576
meta,ar1,2,2023-10,2023-12,9,-1.7866961672715083,-1.4519818183002942,-0.3347143489712141
meta,naive,3,2023-06,2023-09,5,-1.1411719030869056,-1.3350010667323402,0.19382916364543457
meta,mean,3,2023-06,2023-09,5,-1.1411719030869056,-1.556616933567457,0.41544503048055126
meta,drift,3,2023-06,2023-09,5,-1.1411719030869056,-0.8958840510879589,-0.24528785199894676
meta,ses,3,2023-06,2023-09,5,-1.1411719030869056,-1.3216719733776503,0.18050007029074466
meta,holt_damped,3,2023-06,2023-09,5,-1.1411719030869056,-1.2362117464709395,0.09503984338403382
meta,loglinear,3,2023-06,2023-09,5,-1.1411719030869056,-0.5398141991839678,-0.6013577039029379
meta,ar1,3,2023-06,2023-09,5,-1.1411719030869056,-1.5336397443470797,0.3924678412601741
meta,naive,3,2023-07,2023-10,6,-1.540445040947149,-1.2809338454620642,-0.25951119548508483
meta,mean,3,2023-07,2023-10,6,-1.540445040947149,-1.5106697522165582,-0.029775288730590876
meta,drift,3,2023-07,2023-10,6,-1.540445040947149,-0.8879693884566086,-0.6524756524905405
meta,ses,3,2023-07,2023-10,6,-1.540445040947149,-1.2829707518578435,-0.2574742890893056
meta,holt_damped,3,2023-07,2023-10,6,-1.540445040947149,-1.2274327444815885,-0.3130122964655606
meta,loglinear,3,2023-07,2023-10,6,-1.540445040947149,-0.6293091443220606,-0.9111358966250884
meta,ar1,3,2023-07,2023-10,6,-1.540445040947149,-1.4853692057827645,-0.05507583516438452
meta,naive,3,2023-08,2023-11,7,-1.4508328822574619,-1.1073459686368643,-0.3434869136205976
meta,mean,3,2023-08,2023-11,7,-1.4508328822574619,-1.4530520688480304,0.0022191865905685226
meta,drift,3,2023-08,2023-11,7,-1.4508328822574619,-0.6961244868499594,-0.7547083954075025
meta,ses,3,2023-08,2023-11,7,-1.4508328822574619,-1.1161272077979134,-0.33470567445954846
meta,holt_damped,3,2023-08,2023-11,7,-1.4508328822574619,-1.0312979617653484,-0.4195349204921135
meta,loglinear,3,2023-08,2023-11,7,-1.4508328822574619,-0.5901053442349393,-0.8607275380225226
meta,ar1,3,2023-08,2023-11,7,-1.4508328822574619,-1.4084110196144373,-0.04242186264302461
meta,naive,3,2023-09,2023-12,8,-1.7866961672715083,-1.1411719030869056,-0.6455242641846026
meta,mean,3,2023-09,2023-12,8,-1.7866961672715083,-1.4140670481278899,-0.3726291191436184
meta,drift,3,2023-09,2023-12,8,-1.7866961672715083,-0.7940378319421294,-0.9926583353293789
meta,ses,3,2023-09,2023-12,8,-1.7866961672715083,-1.139919668322456,-0.6467764989490523
meta,holt_damped,3,2023-09,2023-12,8,-1.7866961672715083,-1.0895302566920677,-0.6971659105794406
meta,loglinear,3,2023-09,2023-12,8,-1.7866961672715083,-0.6134500377466283,-1.17324612952488
meta,ar1,3,2023-09,2023-12,8,-1.7866961672715083,-1.3752050666316993,-0.411491100639809
microsoft,naive,1,2023-06,2023-07,5,-1.8199303461947514,-1.6714733033535532,-0.1484570428411982
microsoft,mean,1,2023-06,2023-07,5,-1.8199303461947514,-1.860979125847908,0.041048779653156675
microsoft,drift,1,2023-06,2023-07,5,-1.8199303461947514,-1.7545814553729344,-0.06534889082181694
microsoft,ses,1,2023-06,2023-07,5,-1.8199303461947514,-1.8100134733764532,-0.009916872818298117
microsoft,holt_damped,1,2023-06,2023-07,5,-1.8199303461947514,-1.8427067306797924,0.022776384485041046
microsoft,loglinear,1,2023-06,2023-07,5,-1.8199303461947514,-2.1512321019503893,0.3313017557556379
microsoft,ar1,1,2023-06,2023-07,5,-1.8199303461947514,-1.8805901970388013,0.0606598508440499
microsoft,naive,1,2023-07,2023-08,6,-2.1058747987479913,-1.8199303461947514,-0.28594445255323997
microsoft,mean,1,2023-07,2023-08,6,-2.1058747987479913,-1.8541376625723818,-0.25173713617560955
microsoft,drift,1,2023-07,2023-08,6,-2.1058747987479913,-1.9139299800177687,-0.19194481873022262
microsoft,ses,1,2023-07,2023-08,6,-2.1058747987479913,-1.8139802225037724,-0.2918945762442189
microsoft,holt_damped,1,2023-07,2023-08,6,-2.1058747987479913,-1.8410501589364934,-0.26482463981149795
microsoft,loglinear,1,2023-07,2023-08,6,-2.1058747987479913,-2.047887985754112,-0.05798681299387942
microsoft,ar1,1,2023-07,2023-08,6,-2.1058747987479913,-1.857304264445223,-0.24857053430276843
microsoft,naive,1,2023-08,2023-09,7,-1.414465238086587,-2.1058747987479913,0.6914095606614044
microsoft,mean,1,2023-08,2023-09,7,-1.414465238086587,-1.8901001105974689,0.4756348725108819
microsoft,drift,1,2023-08,2023-09,7,-1.414465238086587,-2.2272951209610405,0.8128298828744536
microsoft,ses,1,2023-08,2023-09,7,-1.414465238086587,-1.9471825667675056,0.5327173286809186
microsoft,holt_damped,1,2023-08,2023-09,7,-1.414465238086587,-1.990694833291402,0.5762295952048151
microsoft,loglinear,1,2023-08,2023-09,7,-1.414465238086587,-2.130672992974135,0.7162077548875481
microsoft,ar1,1,2023-08,2023-09,7,-1.414465238086587,-1.865539746710153,0.45107450862356613
microsoft,naive,1,2023-09,2023-10,8,-1.1786549963416462,-1.414465238086587,0.2358102417449408
microsoft,mean,1,2023-09,2023-10,8,-1.1786549963416462,-1.8306457515336088,0.6519907551919626
microsoft,drift,1,2023-09,2023-10,8,-1.1786549963416462,-1.4342818249403295,0.25562682859868335
microsoft,ses,1,2023-09,2023-10,8,-1.1786549963416462,-1.7362526388359973,0.5575976424943512
microsoft,holt_damped,1,2023-09,2023-10,8,-1.1786549963416462,-1.7667721583923754,0.5881171620507293
microsoft,loglinear,1,2023-09,2023-10,8,-1.1786549963416462,-1.8584610389855492,0.679806042643903
microsoft,ar1,1,2023-09,2023-10,8,-1.1786549963416462,-1.894641966392957,0.7159869700513108
microsoft,naive,1,2023-10,2023-11,9,-1.2144441041932315,-1.1786549963416462,-0.03578910785158529
microsoft,mean,1,2023-10,2023-11,9,-1.2144441041932315,-1.7582023342900572,0.5437582300968258
microsoft,drift,1,2023-10,2023-11,9,-1.2144441041932315,-1.1700686022399793,-0.04437550195325213
microsoft,ses,1,2023-10,2023-11,9,-1.2144441041932315,-1.4694976212273416,0.25505351703411017
microsoft,holt_damped,1,2023-10,2023-11,9,-1.2144441041932315,-1.5058115445831035,0.29136744038987206
microsoft,loglinear,1,2023-10,2023-11,9,-1.2144441041932315,-1.581588124542783,0.3671440203495515
microsoft,ar1,1,2023-10,2023-11,9,-1.2144441041932315,-1.732869662277256,0.5184255580840245
microsoft,naive,1,2023-11,2023-12,10,-1.049097224140729,-1.2144441041932315,0.16534688005250242
microsoft,mean,1,2023-11,2023-12,10,-1.049097224140729,-1.7038265112803745,0.6547292871396455
microsoft,drift,1,2023-11,2023-12,10,-1.049097224140729,-1.21029526028689,0.1611980361461609
microsoft,ses,1,2023-11,2023-12,10,-1.049097224140729,-1.2970656363173758,0.24796841217664678
microsoft,holt_damped,1,2023-11,2023-12,10,-1.049097224140729,-1.3044372580612538,0.25534003392052473
microsoft,loglinear,1,2023-11,2023-12,10,-1.049097224140729,-1.4079634657839335,0.35886624164320446
microsoft,ar1,1,2023-11,2023-12,10,-1.049097224140729,-1.6065918625547844,0.5574946384140553
microsoft,naive,2,2023-06,2023-08,5,-2.1058747987479913,-1.6714733033535532,-0.4344014953944382
microsoft,mean,2,2023-06,2023-08,5,-2.1058747987479913,-1.860979125847908,-0.2448956729000833
microsoft,drift,2,2023-06,2023-08,5,-2.1058747987479913,-1.8376896073923157,-0.26818519135567565
microsoft,ses,2,2023-06,2023-08,5,-2.1058747987479913,-1.8100134733764532,-0.2958613253715381
microsoft,holt_damped,2,2023-06,2023-08,5,-2.1058747987479913,-1.8505251348822704,-0.2553496638657209
microsoft,loglinear,2,2023-06,2023-08,5,-2.1058747987479913,-2.241936156982415,0.13606135823442367
microsoft,ar1,2,2023-06,2023-08,5,-2.1058747987479913,-1.8589496678175843,-0.24692513093040702
microsoft,naive,2,2023-07,2023-09,6,-1.414465238086587,-1.8199303461947514,0.4054651081081644
microsoft,mean,2,2023-07,2023-09,6,-1.414465238086587,-1.8541376625723818,0.4396724244857948
microsoft,drift,2,2023-07,2023-09,6,-1.414465238086587,-2.007929613840786,0.5934643757541991
microsoft,ses,2,2023-07,2023-09,6,-1.414465238086587,-1.8139802225037724,0.39951498441718547
microsoft,holt_damped,2,2023-07,2023-09,6,-1.414465238086587,-1.8470133445770673,0.43254810649048037
microsoft,loglinear,2,2023-07,2023-09,6,-1.414465238086587,-2.1007289829854927,0.6862637448989057
microsoft,ar1,2,2023-07,2023-09,6,-1.414465238086587,-1.8538445274047357,0.43937928931814874
microsoft,naive,2,2023-08,2023-10,7,-1.1786549963416462,-2.1058747987479913,0.9272198024063452
microsoft,mean,2,2023-08,2023-10,7,-1.1786549963416462,-1.8901001105974689,0.7114451142558227
microsoft,drift,2,2023-08,2023-10,7,-1.1786549963416462,-2.3487154431740898,1.1700604468324436
microsoft,ses,2,2023-08,2023-10,7,-1.1786549963416462,-1.9471825667675056,0.7685275704258594
microsoft,holt_damped,2,2023-08,2023-10,7,-1.1786549963416462,-2.016378688338671,0.8377236919970248
microsoft,loglinear,2,2023-08,2023-10,7,-1.1786549963416462,-2.188742309409882,1.010087313068236
microsoft,ar1,2,2023-08,2023-10,7,-1.1786549963416462,-1.8928956723913368,0.7142406760496907
microsoft,naive,2,2023-09,2023-11,8,-1.2144441041932315,-1.414465238086587,0.20002113389335552
microsoft,mean,2,2023-09,2023-11,8,-1.2144441041932315,-1.8306457515336088,0.6162016473403773
microsoft,drift,2,2023-09,2023-11,8,-1.2144441041932315,-1.4540984117940718,0.2396543076008404
microsoft,ses,2,2023-09,2023-11,8,-1.2144441041932315,-1.7362526388359973,0.5218085346427659
microsoft,holt_damped,2,2023-09,2023-11,8,-1.2144441041932315,-1.7686625124655617,0.5542184082723303
microsoft,loglinear,2,2023-09,2023-11,8,-1.2144441041932315,-1.8644751551913743,0.6500310509981428
microsoft,ar1,2,2023-09,2023-11,8,-1.2144441041932315,-1.8208050324610057,0.6063609282677742
microsoft,naive,2,2023-10,2023-12,9,-1.049097224140729,-1.1786549963416462,0.12955777220091713
microsoft,mean,2,2023-10,2023-12,9,-1.049097224140729,-1.7582023342900572,0.7091051101493282
microsoft,drift,2,2023-10,2023-12,9,-1.049097224140729,-1.1614822081383127,0.11238498399758368
microsoft,ses,2,2023-10,2023-12,9,-1.049097224140729,-1.4694976212273416,0.4204003970866126
microsoft,holt_damped,2,2023-10,2023-12,9,-1.049097224140729,-1.498297008553009,0.4491997844122799
microsoft,loglinear,2,2023-10,2023-12,9,-1.049097224140729,-1.5470331704617946,0.4979359463210655
microsoft,ar1,2,2023-10,2023-12,9,-1.049097224140729,-1.757095014440086,0.707997790299357
microsoft,naive,3,2023-06,2023-09,5,-1.414465238086587,-1.6714733033535532,0.2570080652669662
microsoft,mean,3,2023-06,2023-09,5,-1.414465238086587,-1.860979125847908,0.44651388776132106
microsoft,drift,3,2023-06,2023-09,5,-1.414465238086587,-1.920797759411697,0.50633252132511
microsoft,ses,3,2023-06,2023-09,5,-1.414465238086587,-1.8100134733764532,0.39554823528986627
microsoft,holt_damped,3,2023-06,2023-09,5,-1.414465238086587,-1.856779858244253,0.442314620157666
microsoft,loglinear,3,2023-06,2023-09,5,-1.414465238086587,-2.3326402120144407,0.9181749739278537
microsoft,ar1,3,2023-06,2023-09,5,-1.414465238086587,-1.861189144967045,0.44672390688045804
microsoft,naive,3,2023-07,2023-10,6,-1.1786549963416462,-1.8199303461947514,0.6412753498531052
microsoft,mean,3,2023-07,2023-10,6,-1.1786549963416462,-1.8541376625723818,0.6754826662307356
microsoft,drift,3,2023-07,2023-10,6,-1.1786549963416462,-2.1019292476638034,0.9232742513221572
microsoft,ses,3,2023-07,2023-10,6,-1.1786549963416462,-1.8139802225037724,0.6353252261621263
microsoft,holt_damped,3,2023-07,2023-10,6,-1.1786549963416462,-1.8517838930895265,0.6731288967478803
microsoft,loglinear,3,2023-07,2023-10,6,-1.1786549963416462,-2.1535699802168735,0.9749149838752273
microsoft,ar1,3,2023-07,2023-10,6,-1.1786549963416462,-1.8541647983570373,0.6755098020153911
microsoft,naive,3,2023-08,2023-11,7,-1.2144441041932315,-2.1058747987479913,0.8914306945547599
microsoft,mean,3,2023-08,2023-11,7,-1.2144441041932315,-1.8901001105974689,0.6756560064042374
microsoft,drift,3,2023-08,2023-11,7,-1.2144441041932315,-2.470135765387139,1.2556916611939075
microsoft,ses,3,2023-08,2023-11,7,-1.2144441041932315,-1.9471825667675056,0.7327384625742741
microsoft,holt_damped,3,2023-08,2023-11,7,-1.2144441041932315,-2.041548866284994,0.8271047620917626
microsoft,loglinear,3,2023-08,2023-11,7,-1.2144441041932315,-2.2468116258456297,1.0323675216523982
microsoft,ar1,3,2023-08,2023-11,7,-1.2144441041932315,-1.8897819082377973,0.6753378040445659
microsoft,naive,3,2023-09,2023-12,8,-1.049097224140729,-1.414465238086587,0.36536801394585794
microsoft,mean,3,2023-09,2023-12,8,-1.049097224140729,-1.8306457515336088,0.7815485273928797
microsoft,drift,3,2023-09,2023-12,8,-1.049097224140729,-1.4739149986478144,0.42481777450708536
microsoft,ses,3,2023-09,2023-12,8,-1.049097224140729,-1.7362526388359973,0.6871554146952683
microsoft,holt_damped,3,2023-09,2023-12,8,-1.049097224140729,-1.7701747957241105,0.7210775715833815
microsoft,loglinear,3,2023-09,2023-12,8,-1.049097224140729,-1.8704892713971994,0.8213920472564704
microsoft,ar1,3,2023-09,2023-12,8,-1.049097224140729,-1.8321589621520606,0.7830617380113316
nvidia,naive,1,2023-06,2023-07,5,-2.379546134130174,-2.6931245508855346,0.3135784167553606
nvidia,mean,1,2023-06,2023-07,5,-2.379546134130174,-2.8471449860134874,0.4675988518833134
nvidia,drift,1,2023-06,2023-07,5,-2.379546134130174,-2.8374389451289113,0.45789281099873724
nvidia,ses,1,2023-06,2023-07,5,-2.379546134130174,-2.815464775451611,0.4359186413214369
nvidia,holt_damped,1,2023-06,2023-07,5,-2.379546134130174,-2.852958971542894,0.4734128374127198
nvidia,loglinear,1,2023-06,2023-07,5,-2.379546134130174,-3.2093032397536465,0.8297571056234725
nvidia,ar1,1,2023-06,2023-07,5,-2.379546134130174,-2.9236278067052353,0.5440816725750612
nvidia,naive,1,2023-07,2023-08,6,-1.774517662793549,-2.379546134130174,0.605028471336625
nvidia,mean,1,2023-07,2023-08,6,-1.774517662793549,-2.769211844032935,0.9946941812393859
nvidia,drift,1,2023-07,2023-08,6,-1.774517662793549,-2.4475450598737614,0.6730273970802123
nvidia,ses,1,2023-07,2023-08,6,-1.774517662793549,-2.5975054547908925,0.8229877919973434
nvidia,holt_damped,1,2023-07,2023-08,6,-1.774517662793549,-2.617982584342687,0.8434649215491381
nvidia,loglinear,1,2023-07,2023-08,6,-1.774517662793549,-2.8364771036108403,1.0619594408172912
nvidia,ar1,1,2023-07,2023-08,6,-1.774517662793549,-2.9220368762887667,1.1475192134952177
nvidia,naive,1,2023-08,2023-09,7,-2.330755969960742,-1.774517662793549,-0.5562383071671928
nvidia,mean,1,2023-08,2023-09,7,-2.330755969960742,-2.6271126752844514,0.2963567053237095
nvidia,drift,1,2023-08,2023-09,7,-2.330755969960742,-1.7463698175256774,-0.5843861524350644
nvidia,ses,1,2023-08,2023-09,7,-2.330755969960742,-2.0378294688048806,-0.2929265011558613
nvidia,holt_damped,1,2023-08,2023-09,7,-2.330755969960742,-1.9690075734086712,-0.3617483965520707
nvidia,loglinear,1,2023-08,2023-09,7,-2.330755969960742,-2.306433282835229,-0.024322687125512665
nvidia,ar1,1,2023-08,2023-09,7,-2.330755969960742,-2.6854971179179343,0.35474114795719247
nvidia,naive,1,2023-09,2023-10,8,-2.1129642337184795,-2.330755969960742,0.21779173624226233
nvidia,mean,1,2023-09,2023-10,8,-2.1129642337184795,-2.5900680871189876,0.4771038534005081
nvidia,drift,1,2023-09,2023-10,8,-2.1129642337184795,-2.3756563937472532,0.2626921600287737
nvidia,ses,1,2023-09,2023-10,8,-2.1129642337184795,-2.2326205735165905,0.11965633979811097
nvidia,holt_damped,1,2023-09,2023-10,8,-2.1129642337184795,-2.216156644921884,0.10319241120340461
nvidia,loglinear,1,2023-09,2023-10,8,-2.1129642337184795,-2.2402443895149515,0.127280155796472
nvidia,ar1,1,2023-09,2023-10,8,-2.1129642337184795,-2.5747027512340623,0.4617385175155828
nvidia,naive,1,2023-10,2023-11,9,-2.2617630984737906,-2.1129642337184795,-0.14879886475531112
nvidia,mean,1,2023-10,2023-11,9,-2.2617630984737906,-2.5370565478522646,0.275293449378474
nvidia,drift,1,2023-10,2023-11,9,-2.2617630984737906,-2.128676639724016,-0.13308645874977465
nvidia,ses,1,2023-10,2023-11,9,-2.2617630984737906,-2.160826769637724,-0.10093632883606674
nvidia,holt_damped,1,2023-10,2023-11,9,-2.2617630984737906,-2.143825746079162,-0.11793735239462855
nvidia,loglinear,1,2023-10,2023-11,9,-2.2617630984737906,-2.111641865219,-0.15012123325479054
nvidia,ar1,1,2023-10,2023-11,9,-2.2617630984737906,-2.488110179166812,0.22634708069302123
nvidia,naive,1,2023-11,2023-12,10,-2.392831970841824,-2.2617630984737906,-0.13106887236803333
nvidia,mean,1,2023-11,2023-12,10,-2.392831970841824,-2.509527202914417,0.11669523207259314
nvidia,drift,1,2023-11,2023-12,10,-2.392831970841824,-2.2907841503543045,-0.10204782048751948
nvidia,ses,1,2023-11,2023-12,10,-2.392831970841824,-2.221388566939364,-0.17144340390245993
nvidia,holt_damped,1,2023-11,2023-12,10,-2.392831970841824,-2.209086292276867,-0.18374567856495716
nvidia,loglinear,1,2023-11,2023-12,10,-2.392831970841824,-2.0852726612528762,-0.3075593095889477
nvidia,ar1,1,2023-11,2023-12,10,-2.392831970841824,-2.4712957439028207,0.07846377306099672
nvidia,naive,2,2023-06,2023-08,5,-1.774517662793549,-2.6931245508855346,0.9186068880919855
nvidia,mean,2,2023-06,2023-08,5,-1.774517662793549,-2.8471449860134874,1.0726273232199384
nvidia,drift,2,2023-06,2023-08,5,-1.774517662793549,-2.981753339372288,1.2072356765787389
nvidia,ses,2,2023-06,2023-08,5,-1.774517662793549,-2.815464775451611,1.0409471126580618
nvidia,holt_damped,2,2023-06,2023-08,5,-1.774517662793549,-2.8641572597973015,1.0896395970037525
nvidia,loglinear,2,2023-06,2023-08,5,-1.774517662793549,-3.3224776940474463,1.5479600312538973
nvidia,ar1,2,2023-06,2023-08,5,-1.774517662793549,-2.809165468191021,1.0346478053974721
nvidia,naive,2,2023-07,2023-09,6,-2.330755969960742,-2.379546134130174,0.04879016416943216
nvidia,mean,2,2023-07,2023-09,6,-2.330755969960742,-2.769211844032935,0.4384558740721931
nvidia,drift,2,2023-07,2023-09,6,-2.330755969960742,-2.5155439856173483,0.1847880156566064
nvidia,ses,2,2023-07,2023-09,6,-2.330755969960742,-2.5975054547908925,0.2667494848301506
nvidia,holt_damped,2,2023-07,2023-09,6,-2.330755969960742,-2.61936660954761,0.28861063958686817
nvidia,loglinear,2,2023-07,2023-09,6,-2.330755969960742,-2.854822174404814,0.5240662044440723
nvidia,ar1,2,2023-07,2023-09,6,-2.330755969960742,-2.709274595539029,0.3785186255782871
nvidia,naive,2,2023-08,2023-10,7,-2.1129642337184795,-1.774517662793549,-0.33844657092493047
nvidia,mean,2,2023-08,2023-10,7,-2.1129642337184795,-2.6271126752844514,0.5141484415659718
nvidia,drift,2,2023-08,2023-10,7,-2.1129642337184795,-1.7182219722578056,-0.3947422614606739
nvidia,ses,2,2023-08,2023-10,7,-2.1129642337184795,-2.0378294688048806,-0.07513476491359894
nvidia,holt_damped,2,2023-08,2023-10,7,-2.1129642337184795,-1.9496786780967388,-0.16328555562174074
nvidia,loglinear,2,2023-08,2023-10,7,-2.1129642337184795,-2.229027912244038,0.11606367852555843
nvidia,ar1,2,2023-08,2023-10,7,-2.1129642337184795,-2.6231145951975603,0.5101503614790808
nvidia,naive,2,2023-09,2023-11,8,-2.2617630984737906,-2.330755969960742,0.06899287148695121
nvidia,mean,2,2023-09,2023-11,8,-2.2617630984737906,-2.5900680871189876,0.32830498864519697
nvidia,drift,2,2023-09,2023-11,8,-2.2617630984737906,-2.4205568175337646,0.15879371905997397
nvidia,ses,2,2023-09,2023-11,8,-2.2617630984737906,-2.2326205735165905,-0.029142524957200155
nvidia,holt_damped,2,2023-09,2023-11,8,-2.2617630984737906,-2.2082178106700865,-0.053545287803704156
nvidia,loglinear,2,2023-09,2023-11,8,-2.2617630984737906,-2.164606833276241,-0.09715626519754972
nvidia,ar1,2,2023-09,2023-11,8,-2.2617630984737906,-2.5891576262063087,0.3273945277325181
nvidia,naive,2,2023-10,2023-12,9,-2.392831970841824,-2.1129642337184795,-0.27986773712334445
nvidia,mean,2,2023-10,2023-12,9,-2.392831970841824,-2.5370565478522646,0.14422457701044067
nvidia,drift,2,2023-10,2023-12,9,-2.392831970841824,-2.1443890457295525,-0.2484429251122715
nvidia,ses,2,2023-10,2023-12,9,-2.392831970841824,-2.160826769637724,-0.23200520120410006
nvidia,holt_damped,2,2023-10,2023-12,9,-2.392831970841824,-2.135493384382619,-0.25733858645920504
nvidia,loglinear,2,2023-10,2023-12,9,-2.392831970841824,-2.028408557747275,-0.3644234130945492
nvidia,ar1,2,2023-10,2023-12,9,-2.392831970841824,-2.5314074310735615,0.1385754602317375
nvidia,naive,3,2023-06,2023-09,5,-2.330755969960742,-2.6931245508855346,0.36236858092479274
nvidia,mean,3,2023-06,2023-09,5,-2.330755969960742,-2.8471449860134874,0.5163890160527456
nvidia,drift,3,2023-06,2023-09,5,-2.330755969960742,-3.1260677336156646,0.7953117636549227
nvidia,ses,3,2023-06,2023-09,5,-2.330755969960742,-2.815464775451611,0.48470880549086903
nvidia,holt_damped,3,2023-06,2023-09,5,-2.330755969960742,-2.8731158904008276,0.5423599204400857
nvidia,loglinear,3,2023-06,2023-09,5,-2.330755969960742,-3.435652148341246,1.1048961783805042
nvidia,ar1,3,2023-06,2023-09,5,-2.330755969960742,-2.8660046954355622,0.5352487254748204
nvidia,naive,3,2023-07,2023-10,6,-2.1129642337184795,-2.379546134130174,0.2665819004116945
nvidia,mean,3,2023-07,2023-10,6,-2.1129642337184795,-2.769211844032935,0.6562476103144554
nvidia,drift,3,2023-07,2023-10,6,-2.1129642337184795,-2.5835429113609356,0.4705786776424561
nvidia,ses,3,2023-07,2023-10,6,-2.1129642337184795,-2.5975054547908925,0.48454122107241293
nvidia,holt_damped,3,2023-07,2023-10,6,-2.1129642337184795,-2.620473829711548,0.5075095959930684
nvidia,loglinear,3,2023-07,2023-10,6,-2.1129642337184795,-2.873167245198788,0.7602030114803084
nvidia,ar1,3,2023-07,2023-10,6,-2.1129642337184795,-2.7927189469204143,0.6797547132019348
nvidia,naive,3,2023-08,2023-11,7,-2.2617630984737906,-1.774517662793549,-0.4872454356802416
nvidia,mean,3,2023-08,2023-11,7,-2.2617630984737906,-2.6271126752844514,0.3653495768106607
nvidia,drift,3,2023-08,2023-11,7,-2.2617630984737906,-1.690074126989934,-0.5716889714838567
nvidia,ses,3,2023-08,2023-11,7,-2.2617630984737906,-2.0378294688048806,-0.22393362966891006
nvidia,holt_damped,3,2023-08,2023-11,7,-2.2617630984737906,-1.934215561847193,-0.32754753662659764
nvidia,loglinear,3,2023-08,2023-11,7,-2.2617630984737906,-2.1516225416528467,-0.11014055682094392
nvidia,ar1,3,2023-08,2023-11,7,-2.2617630984737906,-2.6273864578823525,0.36562335940856183
nvidia,naive,3,2023-09,2023-12,8,-2.392831970841824,-2.330755969960742,-0.062076000881082116
nvidia,mean,3,2023-09,2023-12,8,-2.392831970841824,-2.5900680871189876,0.19723611627716364
nvidia,drift,3,2023-09,2023-12,8,-2.392831970841824,-2.465457241320276,0.07262527047845202
nvidia,ses,3,2023-09,2023-12,8,-2.392831970841824,-2.2326205735165905,-0.16021139732523348
nvidia,holt_damped,3,2023-09,2023-12,8,-2.392831970841824,-2.2018667432686487,-0.19096522757317524
nvidia,loglinear,3,2023-09,2023-12,8,-2.392831970841824,-2.0889692770375308,-0.3038626938042932
nvidia,ar1,3,2023-09,2023-12,8,-2.392831970841824,-2.5900141384725197,0.19718216763069574
snowflake,naive,1,2023-06,2023-07,5,-3.429368258628852,-2.810907586541918,-0.6184606720869339
snowflake,mean,1,2023-06,2023-07,5,-3.429368258628852,-2.28446284266148,-1.1449054159673717
snowflake,drift,1,2023-06,2023-07,5,-3.429368258628852,-2.9597165519557063,-0.4696517066731456
snowflake,ses,1,2023-06,2023-07,5,-3.429368258628852,-2.8070925931017308,-0.6222756655271211
snowflake,holt_damped,1,2023-06,2023-07,5,-3.429368258628852,-2.8399232027962227,-0.5894450558326292
snowflake,loglinear,1,2023-06,2023-07,5,-3.429368258628852,-2.9497251848535413,-0.47964307377531057
snowflake,ar1,1,2023-06,2023-07,5,-3.429368258628852,-2.4958381447272813,-0.9335301139015706
snowflake,naive,1,2023-07,2023-08,6,-3.240854731586976,-3.429368258628852,0.18851352704187585
snowflake,mean,1,2023-07,2023-08,6,-3.240854731586976,-2.475280411989375,-0.7655743195976008
snowflake,drift,1,2023-07,2023-08,6,-3.240854731586976,-3.6564525084881647,0.4155977769011887
snowflake,ses,1,2023-07,2023-08,6,-3.240854731586976,-3.368541766163373,0.12768703457639718
snowflake,holt_damped,1,2023-07,2023-08,6,-3.240854731586976,-3.543772480917722,0.3029177493307458
snowflake,loglinear,1,2023-07,2023-08,6,-3.240854731586976,-3.4385534671426696,0.19769873555569362
snowflake,ar1,1,2023-07,2023-08,6,-3.240854731586976,-3.056087248389028,-0.18476748319794822
snowflake,naive,1,2023-08,2023-09,7,-4.969813299576001,-3.240854731586976,-1.7289585679890247
snowflake,mean,1,2023-08,2023-09,7,-4.969813299576001,-2.5846481719318897,-2.385165127644111
snowflake,drift,1,2023-08,2023-09,7,-4.969813299576001,-3.4085678704604048,-1.561245429115596
